PriceRangeID,Departure_ariportID,Transit_ariportID,Landing_ariportID,DepartureDateID,ArrivalDateID,PassengerID,TicketID,PlaneID,CabinID,mileage,Price,Rate,ian
4,74,,22,196,196,31582,8507,,325,1178,1490,1.0,255903
1,74,,22,184,184,24520,249382,6,1294,1178,5810,1.0,255904
1,74,,22,51,51,4418,167699,,1,1178,5680,1.0,255905
1,74,,22,17,17,54536,264417,6,1294,1178,5660,1.0,255906
3,74,,22,196,196,27151,262810,,325,1178,830,0.56,255907
9,74,,22,184,184,10815,299672,,1294,1178,2860,0.52,255908
3,74,,22,51,51,42667,267629,,1,1178,2240,0.4,255909
3,74,,22,17,17,51883,124900,,1294,1178,5360,1.0,255910
3,74,,22,196,196,12119,262810,,325,1178,830,0.56,255911
9,74,,22,184,184,33823,299672,,1294,1178,5580,1.0,255912
1,74,,22,51,51,26807,267641,14,1,1178,4540,0.8,255913
1,74,,22,17,17,18276,264420,6,1294,1178,2980,0.53,255914
3,74,,22,196,196,14683,262810,,325,1178,920,0.62,255915
3,74,,22,184,184,572,289377,,1294,1178,2240,0.4,255916
1,74,,22,51,51,57769,267641,14,1,1178,5680,1.0,255917
1,74,,22,17,17,35995,264420,6,1294,1178,5660,1.0,255918
3,74,,22,196,196,49440,262810,,325,1178,1490,1.0,255919
3,74,,22,184,184,5206,289377,,1294,1178,5660,1.0,255920
3,74,,22,51,51,152,167707,,1,1178,2240,0.4,255921
9,74,,22,17,17,39262,290028,,1294,1178,3400,0.69,255922
1,74,,22,196,196,36947,262815,6,325,1178,1490,1.0,255923
4,74,,22,184,184,57641,249394,,1294,1178,5660,1.0,255924
3,74,,22,51,51,44530,167707,,1,1178,5660,1.0,255925
9,74,,22,17,17,12865,290028,,1294,1178,4900,1.0,255926
3,74,,22,196,196,49461,307186,,325,1178,830,0.56,255927
3,74,,22,184,184,2178,288175,,1294,1178,2980,0.53,255928
3,74,,22,51,51,36007,248186,,1,1178,2240,0.4,255929
3,74,,22,17,17,43602,174677,,1294,1178,5360,1.0,255930
3,74,,22,196,196,21057,307186,,325,1178,830,0.56,255931
3,74,,22,184,184,7350,288175,,1294,1178,5660,1.0,255932
1,74,,22,51,51,7552,190380,,1,1178,4540,0.8,255933
1,74,,22,17,17,19897,290031,,1294,1178,3730,0.66,255934
3,74,,22,196,196,8013,307186,,325,1178,920,0.62,255935
3,74,,22,184,184,38817,288182,,1294,1178,2240,0.4,255936
1,74,,22,51,51,48301,190380,,1,1178,5680,1.0,255937
1,74,,22,17,17,29759,290031,,1294,1178,5660,1.0,255938
3,74,,22,196,196,46994,307186,,325,1178,1490,1.0,255939
3,74,,22,184,184,17144,288182,,1294,1178,5660,1.0,255940
3,74,,22,51,51,59996,252073,,1,1178,5660,1.0,255941
3,74,,22,17,17,4504,264426,,1294,1178,2980,0.56,255942
1,74,,22,196,196,41820,176344,,325,1178,1490,1.0,255943
12,74,,22,185,185,50626,211175,17,1294,1178,1310,0.32,255944
1,74,,22,51,51,20520,267671,,1,1178,4540,0.8,255945
3,74,,22,17,17,43475,264426,,1294,1178,5360,1.0,255946
3,74,,22,196,196,8542,225633,,325,1178,830,0.56,255947
12,74,,22,185,185,24254,211175,17,1294,1178,4170,1.0,255948
1,74,,22,51,51,44165,267671,,1,1178,5680,1.0,255949
1,74,,22,17,17,40717,264428,6,1294,1178,2980,0.53,255950
3,74,,22,196,196,28585,225633,,325,1178,830,0.56,255951
3,74,,22,185,185,46361,180881,,1294,1178,2000,0.36,255952
3,74,,22,51,51,47908,267673,,1,1178,2240,0.4,255953
1,74,,22,17,17,55010,264428,6,1294,1178,5660,1.0,255954
3,74,,22,196,196,42033,225633,,325,1178,920,0.62,255955
3,74,,22,185,185,30963,180881,,1294,1178,5660,1.0,255956
1,74,,22,51,51,11419,267682,,1,1178,5680,1.0,255957
9,74,,22,17,17,41880,290035,,1294,1178,3400,0.69,255958
3,74,,22,196,196,33898,225633,,325,1178,1490,1.0,255959
1,74,,22,185,185,17366,200277,,1294,1178,2240,0.39,255960
3,74,,22,51,51,22650,228627,,1,1178,2240,0.4,255961
9,74,,22,17,17,44688,290035,,1294,1178,4900,1.0,255962
1,74,,22,196,196,12918,225635,,325,1178,1490,1.0,255963
1,74,,22,185,185,25188,200277,,1294,1178,5810,1.0,255964
3,74,,22,51,51,13299,228633,,1,1178,2240,0.4,255965
3,74,,22,17,17,44637,271817,,1294,1178,3730,0.7,255966
3,74,,22,196,196,47956,262832,,325,1178,670,0.45,255967
4,74,,22,185,185,61026,257404,10,1294,1178,1625,0.29,255968
3,74,,22,51,51,45478,267698,,1,1178,2240,0.4,255969
3,74,,22,17,17,29344,271817,,1294,1178,5360,1.0,255970
3,74,,22,196,196,5892,262832,,325,1178,670,0.45,255971
4,74,,22,185,185,9083,257404,10,1294,1178,5660,1.0,255972
1,74,,22,51,51,45658,259372,,1,1178,4540,0.8,255973
4,74,,22,17,17,21868,271821,,1294,1178,5660,1.0,255974
3,74,,22,196,196,43803,262832,,325,1178,760,0.52,255975
3,74,,22,185,185,186,200497,,1294,1178,2240,0.4,255976
1,74,,22,51,51,62770,259372,,1,1178,5680,1.0,255977
3,74,,22,17,17,53178,165780,,1294,1178,2240,0.42,255978
3,74,,22,196,196,30227,262832,,325,1178,1490,1.0,255979
3,74,,22,185,185,38645,200497,,1294,1178,5660,1.0,255980
3,74,,22,51,51,46017,267708,,1,1178,2240,0.4,255981
3,74,,22,17,17,41401,165780,,1294,1178,5360,1.0,255982
3,74,,22,196,196,11739,263028,,325,1178,830,0.56,255983
2,74,,22,185,185,29113,289444,,1294,1178,1490,0.43,255984
3,74,,22,51,51,41584,267715,,1,1178,2240,0.4,255985
3,74,,22,17,17,35652,290044,,1294,1178,2240,0.42,255986
3,74,,22,196,196,38894,263028,,325,1178,830,0.56,255987
2,74,,22,185,185,48037,289444,,1294,1178,1490,0.43,255988
3,74,,22,51,51,54015,267715,,1,1178,5660,1.0,255989
3,74,,22,17,17,44363,290044,,1294,1178,5360,1.0,255990
3,74,,22,196,196,26451,263028,,325,1178,920,0.62,255991
2,74,,22,185,185,10944,289444,,1294,1178,3470,1.0,255992
1,74,,22,51,51,44304,296090,,1,1178,4540,0.8,255993
12,74,,22,18,18,59542,271839,17,1294,1178,2040,1.0,255994
3,74,,22,196,196,33321,263028,,325,1178,1490,1.0,255995
3,74,,22,185,185,45619,260822,,1294,1178,2240,0.4,255996
1,74,,22,51,51,11196,296090,,1,1178,5680,1.0,255997
3,74,,22,18,18,61774,222718,,1294,1178,2240,0.42,255998
3,74,,22,196,196,15692,307217,,325,1178,830,0.56,255999
3,74,,22,185,185,3969,260822,,1294,1178,5660,1.0,256000
3,74,,22,51,51,33105,228669,,1,1178,5660,1.0,256001
3,74,,22,18,18,30411,222718,,1294,1178,5360,1.0,256002
3,74,,22,196,196,8943,307217,,325,1178,830,0.56,256003
1,74,,22,185,185,50140,289450,,1294,1178,2240,0.39,256004
1,74,,22,51,51,6265,267731,,1,1178,4540,0.8,256005
4,74,,22,18,18,53937,165926,,1294,1178,1935,0.34,256006
3,74,,22,196,196,44657,307217,,325,1178,920,0.62,256007
1,74,,22,185,185,27878,289450,,1294,1178,5810,1.0,256008
1,74,,22,51,51,41084,267731,,1,1178,5680,1.0,256009
4,74,,22,18,18,59565,165926,,1294,1178,5660,1.0,256010
3,74,,22,196,196,56659,307217,,325,1178,1490,1.0,256011
1,74,,22,185,185,48278,289450,,1294,1178,2980,0.52,256012
3,74,,22,51,51,30674,267738,,1,1178,5660,1.0,256013
1,74,,22,18,18,23645,165930,,1294,1178,1860,0.33,256014
8,74,,22,196,196,18831,262849,,325,1178,968,0.79,256015
1,74,,22,185,185,12260,289450,,1294,1178,3730,0.65,256016
1,74,,22,51,51,53301,296099,,1,1178,4540,0.8,256017
1,74,,22,18,18,52817,165930,,1294,1178,5660,1.0,256018
8,74,,22,196,196,14568,262849,,325,1178,1030,0.84,256019
1,74,,22,185,185,60390,289450,,1294,1178,4170,0.72,256020
1,74,,22,51,51,31952,296099,,1,1178,5680,1.0,256021
3,74,,22,18,18,806,222722,,1294,1178,2240,0.42,256022
8,74,,22,196,196,18723,262849,,325,1178,971,0.79,256023
4,74,,22,185,185,50195,260833,,1294,1178,1625,0.29,256024
3,74,,22,51,51,43289,228689,,1,1178,2240,0.4,256025
3,74,,22,18,18,22826,222722,,1294,1178,5360,1.0,256026
8,74,,22,196,196,31708,262849,,325,1178,980,0.8,256027
4,74,,22,185,185,19283,260833,,1294,1178,5660,1.0,256028
1,74,,22,51,51,36128,201071,17,1,1178,4540,0.8,256029
4,74,,22,18,18,34557,290057,,1294,1178,1935,0.34,256030
8,74,,22,196,196,26896,262849,,325,1178,1240,1.0,256031
3,74,,22,185,185,51591,180900,,1294,1178,3730,0.66,256032
1,74,,22,51,51,43618,201071,17,1,1178,5680,1.0,256033
4,74,,22,18,18,30921,290057,,1294,1178,5660,1.0,256034
1,74,,22,196,196,36282,269437,,325,1178,1490,1.0,256035
3,74,,22,185,185,25771,180900,,1294,1178,5660,1.0,256036
3,74,,22,51,51,23,267763,,1,1178,5660,1.0,256037
1,74,,22,18,18,9875,165941,,1294,1178,2010,0.36,256038
3,74,,22,196,196,60566,307227,,325,1178,660,0.45,256039
1,74,,22,185,185,52757,257422,,1294,1178,2980,0.52,256040
1,74,,22,51,51,5771,259389,,1,1178,4540,0.8,256041
1,74,,22,18,18,29259,165941,,1294,1178,5660,1.0,256042
3,74,,22,196,196,45063,307227,,325,1178,660,0.45,256043
1,74,,22,185,185,33370,257422,,1294,1178,5810,1.0,256044
1,74,,22,51,51,22095,259389,,1,1178,5680,1.0,256045
3,74,,22,18,18,3743,222726,,1294,1178,2240,0.42,256046
3,74,,22,196,196,18684,307227,,325,1178,760,0.52,256047
1,74,,22,185,185,32827,257422,,1294,1178,3730,0.65,256048
9,74,,22,51,51,8633,267773,,1,1178,5160,1.0,256049
3,74,,22,18,18,7096,222726,,1294,1178,5360,1.0,256050
3,74,,22,196,196,2152,307227,,325,1178,1490,1.0,256051
1,74,,22,185,185,6796,257422,,1294,1178,4170,0.72,256052
3,74,,22,51,51,17711,228725,,1,1178,2240,0.4,256053
3,74,,22,18,18,61168,184717,,1294,1178,3730,0.7,256054
3,74,,22,196,196,2847,306981,17,325,1178,830,0.56,256055
3,74,,22,185,185,24387,249449,,1294,1178,2980,0.53,256056
1,74,,22,51,51,47025,267785,,1,1178,4540,0.8,256057
3,74,,22,18,18,26083,184717,,1294,1178,5360,1.0,256058
3,74,,22,196,196,599,306981,17,325,1178,830,0.56,256059
3,74,,22,185,185,13959,249449,,1294,1178,5660,1.0,256060
1,74,,22,51,51,53274,267785,,1,1178,5680,1.0,256061
2,74,,22,18,18,2607,290065,14,1294,1178,2850,0.82,256062
3,74,,22,196,196,57757,306981,17,325,1178,920,0.62,256063
1,74,,22,185,185,13886,257428,,1294,1178,2980,0.52,256064
3,74,,22,51,51,39105,190508,,1,1178,2240,0.4,256065
2,74,,22,18,18,3985,290065,14,1294,1178,3470,1.0,256066
3,74,,22,196,196,43556,306981,17,325,1178,1490,1.0,256067
1,74,,22,185,185,9903,257428,,1294,1178,5810,1.0,256068
3,74,,22,51,51,20482,190508,,1,1178,5660,1.0,256069
3,74,,22,18,18,12177,264460,,1294,1178,2980,0.56,256070
1,74,,22,196,196,27075,262865,,325,1178,1490,1.0,256071
1,74,,22,185,185,17480,257428,,1294,1178,3730,0.65,256072
1,74,,22,51,51,21338,259397,,1,1178,4540,0.8,256073
3,74,,22,18,18,52544,264460,,1294,1178,5360,1.0,256074
4,74,,22,196,196,26502,225659,,325,1178,795,0.54,256075
1,74,,22,185,185,42980,257428,,1294,1178,4170,0.72,256076
1,74,,22,51,51,37637,259397,,1,1178,5680,1.0,256077
1,74,,22,18,18,51784,264463,6,1294,1178,2980,0.53,256078
4,74,,22,196,196,21496,225659,,325,1178,1100,0.74,256079
3,74,,22,185,185,26233,257432,,1294,1178,2980,0.53,256080
9,74,,22,51,51,58813,259399,,1,1178,2230,0.44,256081
1,74,,22,18,18,1518,264463,6,1294,1178,5660,1.0,256082
4,74,,22,196,196,61812,225659,,325,1178,1100,0.74,256083
3,74,,22,185,185,55308,257432,,1294,1178,5660,1.0,256084
9,74,,22,51,51,22429,259399,,1,1178,5160,1.0,256085
4,22,,74,147,147,39649,322849,,325,1178,590,0.4,553085
